A1,A2,voto,valor
VITERI GUALINGA CARLOS ELOY,ROMERO LOAYZA FRANCO SEGUNDO,74
VITERI GUALINGA CARLOS ELOY,GARZÓN TABANGO CHRISTIAN ALFREDO,76
VITERI GUALINGA CARLOS ELOY,SUQUILANDA VALDIVIESO BYRON VINICIO,76
VITERI GUALINGA CARLOS ELOY,VERA MENDOZA TANLLY JANELA,82
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,VITERI GUALINGA CARLOS ELOY,78
VITERI GUALINGA CARLOS ELOY,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,77
POMA HERRERA YOFRE MARTÍN,MONTAÑO VALENCIA MAE,88
YAR ARAUJO JUAN CARLOS,ZAMBRANO ALCÍVAR MAGDA XIOMARA,82
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,ZAMBRANO ALCÍVAR MAGDA XIOMARA,85
YAR ARAUJO JUAN CARLOS,BERNAL BERNAL ESTEBAN REMIGIO,88
YAR ARAUJO JUAN CARLOS,BURBANO MONTENEGRO FÉLIX FERNANDO,84
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,ZAMBRANO CASTRO NORALMA ELIZABETH,80
YAR ARAUJO JUAN CARLOS,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,86
YAR ARAUJO JUAN CARLOS,SERRANO VITERI MERCEDES MARITZA,85
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,CAMPOVERDE ROBLES EMILIO ABSALÓN,79
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,CARRIÓN MORENO CÉSAR ATAULFO,74
YAR ARAUJO JUAN CARLOS,CAMPOVERDE ROBLES EMILIO ABSALÓN,76
YAR ARAUJO JUAN CARLOS,CARRIÓN MORENO CÉSAR ATAULFO,72
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,UGARTE HENRÍQUEZ JOSÉ FERNANDO,77
YAR ARAUJO JUAN CARLOS,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,75
YAR ARAUJO JUAN CARLOS,YANDÚN POZO CÁSTULO RENÉ,80
YAR ARAUJO JUAN CARLOS,UGARTE HENRÍQUEZ JOSÉ FERNANDO,77
YAR ARAUJO JUAN CARLOS,CASTANIER JARAMILLO XAVIER HOMERO,76
YAR ARAUJO JUAN CARLOS,CELI SANTOS GUILLERMO ALEJANDRO,78
YAR ARAUJO JUAN CARLOS,CUESTA ORELLANA MARÍA DE LOURDES,79
YAR ARAUJO JUAN CARLOS,CADENA HUERTAS FRANCISCO JAVIER,83
YAR ARAUJO JUAN CARLOS,PEÑA ONTANEDA ELIO GERMÁN,79
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,CURICHUMBI YUPANQUI PEDRO,74
YAR ARAUJO JUAN CARLOS,CURICHUMBI YUPANQUI PEDRO,76
YAR ARAUJO JUAN CARLOS,DONOSO CHIRIBOGA PATRICIO,78
YAR ARAUJO JUAN CARLOS,FLORES VÁSQUEZ FERNANDO PATRICIO,72
YAR ARAUJO JUAN CARLOS,GALARZA AÑAZCO ANA MERCEDES,74
YAR ARAUJO JUAN CARLOS,LÓPEZ LAPO CARLOS VÍCTOR,75
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,CANDELL SOTO JAIME ENRIQUE JIMMY,72
YAR ARAUJO JUAN CARLOS,ZAMBRANO VERA MARIANO,72
YAR ARAUJO JUAN CARLOS,DUCHI GUAMÁN MARÍA ENCARNACIÓN,81
YAR ARAUJO JUAN CARLOS,OLIVO PALLO JAIME FERNANDO,71
YAR ARAUJO JUAN CARLOS,ROHON HERVAS CÉSAR EDUARDO,71
YAR ARAUJO JUAN CARLOS,TAIANO BASANTE VICENTE GIOVANNY,79
YAR ARAUJO JUAN CARLOS,TERÁN SALCEDO RAMÓN FORTUNATO,83
YAR ARAUJO JUAN CARLOS,TORRES COBO LUIS ESTEBAN,81
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,MONTAÑO VALENCIA MAE,77
YAR ARAUJO JUAN CARLOS,MINCHALA MURILLO RÓMULO MARCELO,73
YAR ARAUJO JUAN CARLOS,MONTAÑO VALENCIA MAE,67
YAR ARAUJO JUAN CARLOS,MORENO GUERRERO HENRY FREDY,77
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,PEÑAFIEL IZQUIERDO EDDY COLÓN,72
YAR ARAUJO JUAN CARLOS,PACHALA POMA LUIS ALBERTO,77
YAR ARAUJO JUAN CARLOS,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,71
YAR ARAUJO JUAN CARLOS,PEÑAFIEL IZQUIERDO EDDY COLÓN,75
YAR ARAUJO JUAN CARLOS,ALARCÓN GUILLÍN FREDY OSCAR,78
PROAÑO CIFUENTES ROBERTH MAURICIO,ZAMBRANO CHACHA ALBERTO ALEXANDER,75
YAR ARAUJO JUAN CARLOS,VINTIMILLA MOSCOSO PAOLA,68
YAR ARAUJO JUAN CARLOS,ZAMBRANO ORTIZ MARÍA ROBERTA,73
YAR ARAUJO JUAN CARLOS,PALACIOS MUÑOZ JUAN SEBASTIÁN,73
YAR ARAUJO JUAN CARLOS,PAREDES TORRES WASHINGTON ARTURO,70
YAR ARAUJO JUAN CARLOS,ROMERO LOAYZA FRANCO SEGUNDO,69
YAR ARAUJO JUAN CARLOS,GARZÓN TABANGO CHRISTIAN ALFREDO,68
YAR ARAUJO JUAN CARLOS,SUQUILANDA VALDIVIESO BYRON VINICIO,70
YAR ARAUJO JUAN CARLOS,VERA MENDOZA TANLLY JANELA,66
PROAÑO CIFUENTES ROBERTH MAURICIO,CUESTA ORELLANA MARÍA DE LOURDES,67
YAR ARAUJO JUAN CARLOS,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,73
POMA HERRERA YOFRE MARTÍN,SUQUILANDA VALDIVIESO BYRON VINICIO,73
ANDRADE MUÑOZ WILMA PIEDAD,AUQUILLA ORTEGA RAÚL VICENTE,76
POMA HERRERA YOFRE MARTÍN,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,73
PROAÑO CIFUENTES ROBERTH MAURICIO,REYES HIDALGO CRISTINA EUGENIA,70
ANDRADE MUÑOZ WILMA PIEDAD,AZUERO RODAS ELISEO ALEXIS,67
PROAÑO CIFUENTES ROBERTH MAURICIO,DONOSO CHIRIBOGA PATRICIO,70
RIVADENEIRA BUSTOS CARMEN MERCEDES,YAR ARAUJO JUAN CARLOS,71
RIVADENEIRA BUSTOS CARMEN MERCEDES,YUNDA MACHADO JORGE HOMERO,68
RIVADENEIRA BUSTOS CARMEN MERCEDES,ZAMBRANO ARTEAGA JOSE RICARDO,71
PROAÑO CIFUENTES ROBERTH MAURICIO,SAMANIEGO MAIGUA FRANKLIN OMAR,69
PROAÑO CIFUENTES ROBERTH MAURICIO,ZAMBRANO VERA MARIANO,71
ANDRADE MUÑOZ WILMA PIEDAD,ZAMBRANO CHACHA ALBERTO ALEXANDER,73
PROAÑO CIFUENTES ROBERTH MAURICIO,PEÑA BERNAL JOAQUÍN ANTONIO,74
PROAÑO CIFUENTES ROBERTH MAURICIO,TENEZACA LOPEZ MABEL MICHELL,68
PROAÑO CIFUENTES ROBERTH MAURICIO,ZAMBRANO CHACHA ALBERTO ALEXANDER,71
PROAÑO CIFUENTES ROBERTH MAURICIO,VERA FLORES WENDY VANESSA,68
PROAÑO CIFUENTES ROBERTH MAURICIO,TERÁN SALCEDO RAMÓN FORTUNATO,65
PROAÑO CIFUENTES ROBERTH MAURICIO,VELASTEGUI NARANJO OLGUER FABRICIO,66
PROAÑO CIFUENTES ROBERTH MAURICIO,LARREÁTEGUI FABARA MARÍA GABRIELA,68
PROAÑO CIFUENTES ROBERTH MAURICIO,MINCHALA MURILLO RÓMULO MARCELO,65
PROAÑO CIFUENTES ROBERTH MAURICIO,MONTAÑO VALENCIA MAE,69
PROAÑO CIFUENTES ROBERTH MAURICIO,MORENO GUERRERO HENRY FREDY,69
PROAÑO CIFUENTES ROBERTH MAURICIO,ASÁN WONSANG JOSÉ FRANCISCO,67
PROAÑO CIFUENTES ROBERTH MAURICIO,PACHALA POMA LUIS ALBERTO,68
PROAÑO CIFUENTES ROBERTH MAURICIO,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,70
PROAÑO CIFUENTES ROBERTH MAURICIO,CUESTA CONCARI MARÍA MERCEDES,69
ANDRADE MUÑOZ WILMA PIEDAD,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,70
PROAÑO CIFUENTES ROBERTH MAURICIO,ALARCÓN GUILLÍN FREDY OSCAR,68
PROAÑO CIFUENTES ROBERTH MAURICIO,SOLORZANO SARRIA CESAR FAUSTO,72
PROAÑO CIFUENTES ROBERTH MAURICIO,POVEDA ALVARADO ERIKA SOPHIA,73
PROAÑO CIFUENTES ROBERTH MAURICIO,CALLEJAS BARONA FERNANDO,71
PROAÑO CIFUENTES ROBERTH MAURICIO,ZAMBRANO ORTIZ MARÍA ROBERTA,71
PROAÑO CIFUENTES ROBERTH MAURICIO,PAREDES TORRES WASHINGTON ARTURO,72
PROAÑO CIFUENTES ROBERTH MAURICIO,ROMERO LOAYZA FRANCO SEGUNDO,72
PROAÑO CIFUENTES ROBERTH MAURICIO,GARZÓN TABANGO CHRISTIAN ALFREDO,70
PROAÑO CIFUENTES ROBERTH MAURICIO,SUQUILANDA VALDIVIESO BYRON VINICIO,60
PROAÑO CIFUENTES ROBERTH MAURICIO,YANDÚN POZO CÁSTULO RENÉ,60
PROAÑO CIFUENTES ROBERTH MAURICIO,HENRÍQUEZ JAIME PATRICIA IVONNE,57
ANDRADE MUÑOZ WILMA PIEDAD,MUÑOZ ALARCÓN HÉCTOR PATRICIO,67
PROAÑO CIFUENTES ROBERTH MAURICIO,LÓPEZ GÓMEZ DE LA TORRE MARÍA CRISTINA,65
QUIJIJE DELGADO LUIS RAFAEL,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,69
QUIJIJE DELGADO LUIS RAFAEL,SALGADO ANDRADE SILVIA BETZABETH,67
QUIJIJE DELGADO LUIS RAFAEL,SAMANIEGO MAIGUA FRANKLIN OMAR,72
ANDRADE MUÑOZ WILMA PIEDAD,SOLORZANO SARRIA CESAR FAUSTO,70
QUIJIJE DELGADO LUIS RAFAEL,ALEMÁN MARMOL MÓNICA ROCÍO,66
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,ALEMÁN MARMOL MÓNICA ROCÍO,70
PROAÑO CIFUENTES ROBERTH MAURICIO,REYES HIDALGO CRISTINA EUGENIA,59
QUIJIJE DELGADO LUIS RAFAEL,VELIN CORTÉS JUAN PABLO,65
QUIJIJE DELGADO LUIS RAFAEL,VERA RODRÍGUEZ CARLOS ALFREDO,61
PROAÑO CIFUENTES ROBERTH MAURICIO,VERDEZOTO REINOSO ROSA ISABEL,67
PROAÑO CIFUENTES ROBERTH MAURICIO,GENDE CALAZACÓN ANGEL MESÍAS,69
RIVADENEIRA BUSTOS CARMEN MERCEDES,PALACIOS MUÑOZ JUAN SEBASTIÁN,66
ANDRADE MUÑOZ WILMA PIEDAD,VILLAMAR JÁCOME PEDRO FABRICIO,64
QUIJIJE DELGADO LUIS RAFAEL,AUQUILLA ORTEGA RAÚL VICENTE,69
QUIJIJE DELGADO LUIS RAFAEL,BERNAL BERNAL ESTEBAN REMIGIO,68
ZAMBRANO ALCÍVAR MAGDA XIOMARA,BERNAL BERNAL ESTEBAN REMIGIO,65
ZAMBRANO ALCÍVAR MAGDA XIOMARA,BURBANO MONTENEGRO FÉLIX FERNANDO,68
QUIJIJE DELGADO LUIS RAFAEL,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,68
ZAMBRANO ALCÍVAR MAGDA XIOMARA,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,SERRANO VITERI MERCEDES MARITZA,65
SALGADO ANDRADE SILVIA BETZABETH,ALEMÁN MARMOL MÓNICA ROCÍO,68
SALGADO ANDRADE SILVIA BETZABETH,SOLIZ CARRIÓN DORIS JOSEFINA,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CAMPOVERDE ROBLES EMILIO ABSALÓN,69
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CARRIÓN MORENO CÉSAR ATAULFO,68
SALGADO ANDRADE SILVIA BETZABETH,VERA RODRÍGUEZ CARLOS ALFREDO,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,71
ZAMBRANO ALCÍVAR MAGDA XIOMARA,YANDÚN POZO CÁSTULO RENÉ,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,UGARTE HENRÍQUEZ JOSÉ FERNANDO,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CASTANIER JARAMILLO XAVIER HOMERO,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CELI SANTOS GUILLERMO ALEJANDRO,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CUESTA ORELLANA MARÍA DE LOURDES,73
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CADENA HUERTAS FRANCISCO JAVIER,72
ZAMBRANO ALCÍVAR MAGDA XIOMARA,PEÑA ONTANEDA ELIO GERMÁN,65
SALGADO ANDRADE SILVIA BETZABETH,ZAMBRANO CASTRO NORALMA ELIZABETH,69
ZAMBRANO ALCÍVAR MAGDA XIOMARA,CURICHUMBI YUPANQUI PEDRO,71
ZAMBRANO ALCÍVAR MAGDA XIOMARA,DONOSO CHIRIBOGA PATRICIO,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,FLORES VÁSQUEZ FERNANDO PATRICIO,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,GALARZA AÑAZCO ANA MERCEDES,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,LÓPEZ LAPO CARLOS VÍCTOR,66
SALGADO ANDRADE SILVIA BETZABETH,YANDÚN POZO CÁSTULO RENÉ,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,ZAMBRANO VERA MARIANO,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,DUCHI GUAMÁN MARÍA ENCARNACIÓN,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,OLIVO PALLO JAIME FERNANDO,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,ROHON HERVAS CÉSAR EDUARDO,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,TAIANO BASANTE VICENTE GIOVANNY,74
ZAMBRANO ALCÍVAR MAGDA XIOMARA,TERÁN SALCEDO RAMÓN FORTUNATO,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,TORRES COBO LUIS ESTEBAN,67
SALGADO ANDRADE SILVIA BETZABETH,CADENA HUERTAS FRANCISCO JAVIER,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,MINCHALA MURILLO RÓMULO MARCELO,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,MONTAÑO VALENCIA MAE,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,MORENO GUERRERO HENRY FREDY,69
SALGADO ANDRADE SILVIA BETZABETH,FLORES VÁSQUEZ FERNANDO PATRICIO,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,PACHALA POMA LUIS ALBERTO,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,68
ZAMBRANO ALCÍVAR MAGDA XIOMARA,PEÑAFIEL IZQUIERDO EDDY COLÓN,66
ZAMBRANO ALCÍVAR MAGDA XIOMARA,ALARCÓN GUILLÍN FREDY OSCAR,70
SALGADO ANDRADE SILVIA BETZABETH,DUCHI GUAMÁN MARÍA ENCARNACIÓN,67
ZAMBRANO ALCÍVAR MAGDA XIOMARA,VINTIMILLA MOSCOSO PAOLA,69
ZAMBRANO ALCÍVAR MAGDA XIOMARA,ZAMBRANO ORTIZ MARÍA ROBERTA,68
ZAMBRANO ALCÍVAR MAGDA XIOMARA,PALACIOS MUÑOZ JUAN SEBASTIÁN,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,PAREDES TORRES WASHINGTON ARTURO,71
ZAMBRANO ALCÍVAR MAGDA XIOMARA,ROMERO LOAYZA FRANCO SEGUNDO,70
ZAMBRANO ALCÍVAR MAGDA XIOMARA,GARZÓN TABANGO CHRISTIAN ALFREDO,74
ZAMBRANO ALCÍVAR MAGDA XIOMARA,SUQUILANDA VALDIVIESO BYRON VINICIO,72
ZAMBRANO ALCÍVAR MAGDA XIOMARA,VERA MENDOZA TANLLY JANELA,69
SALGADO ANDRADE SILVIA BETZABETH,PACHALA POMA LUIS ALBERTO,75
ZAMBRANO ALCÍVAR MAGDA XIOMARA,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,72
SALGADO ANDRADE SILVIA BETZABETH,PEÑAFIEL IZQUIERDO EDDY COLÓN,69
SALGADO ANDRADE SILVIA BETZABETH,ALARCÓN GUILLÍN FREDY OSCAR,72
AUQUILLA ORTEGA RAÚL VICENTE,AZUERO RODAS ELISEO ALEXIS,78
SALGADO ANDRADE SILVIA BETZABETH,VINTIMILLA MOSCOSO PAOLA,73
SALGADO ANDRADE SILVIA BETZABETH,ZAMBRANO ORTIZ MARÍA ROBERTA,75
QUIJIJE DELGADO LUIS RAFAEL,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,76
SALGADO ANDRADE SILVIA BETZABETH,PAREDES TORRES WASHINGTON ARTURO,68
SALGADO ANDRADE SILVIA BETZABETH,ROMERO LOAYZA FRANCO SEGUNDO,80
SALGADO ANDRADE SILVIA BETZABETH,GARZÓN TABANGO CHRISTIAN ALFREDO,79
AUQUILLA ORTEGA RAÚL VICENTE,ZAMBRANO CHACHA ALBERTO ALEXANDER,77
SALGADO ANDRADE SILVIA BETZABETH,VERA MENDOZA TANLLY JANELA,79
SALGADO ANDRADE SILVIA BETZABETH,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,71
SAMANIEGO MAIGUA FRANKLIN OMAR,SÁNCHEZ REYES MONTGOMERY,73
SAMANIEGO MAIGUA FRANKLIN OMAR,ALEMÁN MARMOL MÓNICA ROCÍO,68
SAMANIEGO MAIGUA FRANKLIN OMAR,SOLIZ CARRIÓN DORIS JOSEFINA,76
SAMANIEGO MAIGUA FRANKLIN OMAR,VALLE PINARGOTE BAIRON LEONARDO,73
SAMANIEGO MAIGUA FRANKLIN OMAR,VELIN CORTÉS JUAN PABLO,74
SAMANIEGO MAIGUA FRANKLIN OMAR,VERA RODRÍGUEZ CARLOS ALFREDO,72
SAMANIEGO MAIGUA FRANKLIN OMAR,VILLALVA MIRANDA LIRA DE LA PAZ,69
SAMANIEGO MAIGUA FRANKLIN OMAR,VITERI GUALINGA CARLOS ELOY,68
QUIJIJE DELGADO LUIS RAFAEL,CANDELL SOTO JAIME ENRIQUE JIMMY,67
QUIJIJE DELGADO LUIS RAFAEL,TACLE GARCÍA SAMIA,62
QUIJIJE DELGADO LUIS RAFAEL,TERÁN SALCEDO RAMÓN FORTUNATO,67
SAMANIEGO MAIGUA FRANKLIN OMAR,ZAMBRANO ALCÍVAR MAGDA XIOMARA,61
AUQUILLA ORTEGA RAÚL VICENTE,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,63
SAMANIEGO MAIGUA FRANKLIN OMAR,BURBANO MONTENEGRO FÉLIX FERNANDO,62
SAMANIEGO MAIGUA FRANKLIN OMAR,ZAMBRANO CASTRO NORALMA ELIZABETH,70
SAMANIEGO MAIGUA FRANKLIN OMAR,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,70
SAMANIEGO MAIGUA FRANKLIN OMAR,SERRANO VITERI MERCEDES MARITZA,65
SAMANIEGO MAIGUA FRANKLIN OMAR,CAMPOVERDE ROBLES EMILIO ABSALÓN,63
SAMANIEGO MAIGUA FRANKLIN OMAR,CARRIÓN MORENO CÉSAR ATAULFO,70
SAMANIEGO MAIGUA FRANKLIN OMAR,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,66
SAMANIEGO MAIGUA FRANKLIN OMAR,YANDÚN POZO CÁSTULO RENÉ,68
SAMANIEGO MAIGUA FRANKLIN OMAR,UGARTE HENRÍQUEZ JOSÉ FERNANDO,64
SAMANIEGO MAIGUA FRANKLIN OMAR,JARAMILLO ZURITA PAOLA MICHAEL,67
SAMANIEGO MAIGUA FRANKLIN OMAR,CASTANIER JARAMILLO XAVIER HOMERO,63
AUQUILLA ORTEGA RAÚL VICENTE,MUÑOZ ALARCÓN HÉCTOR PATRICIO,61
SAMANIEGO MAIGUA FRANKLIN OMAR,CRUZ PROAÑO LUDOVICO ISRAEL,63
SAMANIEGO MAIGUA FRANKLIN OMAR,CUESTA ORELLANA MARÍA DE LOURDES,54
SAMANIEGO MAIGUA FRANKLIN OMAR,ZAMBRANO VALLE EDUARDO MAURICIO,54
SAMANIEGO MAIGUA FRANKLIN OMAR,CADENA HUERTAS FRANCISCO JAVIER,58
AUQUILLA ORTEGA RAÚL VICENTE,SOLORZANO SARRIA CESAR FAUSTO,61
SAMANIEGO MAIGUA FRANKLIN OMAR,CURICHUMBI YUPANQUI PEDRO,59
SAMANIEGO MAIGUA FRANKLIN OMAR,DONOSO CHIRIBOGA PATRICIO,57
SAMANIEGO MAIGUA FRANKLIN OMAR,FLORES VÁSQUEZ FERNANDO PATRICIO,62
SAMANIEGO MAIGUA FRANKLIN OMAR,GALARZA AÑAZCO ANA MERCEDES,59
SAMANIEGO MAIGUA FRANKLIN OMAR,LÓPEZ LAPO CARLOS VÍCTOR,57
SAMANIEGO MAIGUA FRANKLIN OMAR,ZAMBRANO VERA MARIANO,58
SAMANIEGO MAIGUA FRANKLIN OMAR,CANDELL SOTO JAIME ENRIQUE JIMMY,64
SAMANIEGO MAIGUA FRANKLIN OMAR,DUCHI GUAMÁN MARÍA ENCARNACIÓN,57
AUQUILLA ORTEGA RAÚL VICENTE,VILLAMAR JÁCOME PEDRO FABRICIO,54
SAMANIEGO MAIGUA FRANKLIN OMAR,ROHON HERVAS CÉSAR EDUARDO,55
BERNAL BERNAL ESTEBAN REMIGIO,BURBANO MONTENEGRO FÉLIX FERNANDO,57
SAMANIEGO MAIGUA FRANKLIN OMAR,TERÁN SALCEDO RAMÓN FORTUNATO,63
BERNAL BERNAL ESTEBAN REMIGIO,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,59
BERNAL BERNAL ESTEBAN REMIGIO,SERRANO VITERI MERCEDES MARITZA,62
SAMANIEGO MAIGUA FRANKLIN OMAR,MONTAÑO VALENCIA MAE,54
SAMANIEGO MAIGUA FRANKLIN OMAR,MORENO GUERRERO HENRY FREDY,60
BERNAL BERNAL ESTEBAN REMIGIO,CAMPOVERDE ROBLES EMILIO ABSALÓN,60
BERNAL BERNAL ESTEBAN REMIGIO,CARRIÓN MORENO CÉSAR ATAULFO,56
SAMANIEGO MAIGUA FRANKLIN OMAR,PEÑAFIEL IZQUIERDO EDDY COLÓN,57
BERNAL BERNAL ESTEBAN REMIGIO,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,60
BERNAL BERNAL ESTEBAN REMIGIO,YANDÚN POZO CÁSTULO RENÉ,59
BERNAL BERNAL ESTEBAN REMIGIO,UGARTE HENRÍQUEZ JOSÉ FERNANDO,62
BERNAL BERNAL ESTEBAN REMIGIO,CASTANIER JARAMILLO XAVIER HOMERO,58
BERNAL BERNAL ESTEBAN REMIGIO,CELI SANTOS GUILLERMO ALEJANDRO,57
BERNAL BERNAL ESTEBAN REMIGIO,CUESTA ORELLANA MARÍA DE LOURDES,58
BERNAL BERNAL ESTEBAN REMIGIO,CADENA HUERTAS FRANCISCO JAVIER,58
BERNAL BERNAL ESTEBAN REMIGIO,PEÑA ONTANEDA ELIO GERMÁN,62
SAMANIEGO MAIGUA FRANKLIN OMAR,SUQUILANDA VALDIVIESO BYRON VINICIO,62
BERNAL BERNAL ESTEBAN REMIGIO,CURICHUMBI YUPANQUI PEDRO,65
BERNAL BERNAL ESTEBAN REMIGIO,DONOSO CHIRIBOGA PATRICIO,63
BERNAL BERNAL ESTEBAN REMIGIO,FLORES VÁSQUEZ FERNANDO PATRICIO,60
BERNAL BERNAL ESTEBAN REMIGIO,GALARZA AÑAZCO ANA MERCEDES,58
BERNAL BERNAL ESTEBAN REMIGIO,LÓPEZ LAPO CARLOS VÍCTOR,60
SÁNCHEZ REYES MONTGOMERY,VELIN CORTÉS JUAN PABLO,64
BERNAL BERNAL ESTEBAN REMIGIO,ZAMBRANO VERA MARIANO,62
BERNAL BERNAL ESTEBAN REMIGIO,DUCHI GUAMÁN MARÍA ENCARNACIÓN,59
BERNAL BERNAL ESTEBAN REMIGIO,OLIVO PALLO JAIME FERNANDO,56
BERNAL BERNAL ESTEBAN REMIGIO,ROHON HERVAS CÉSAR EDUARDO,64
BERNAL BERNAL ESTEBAN REMIGIO,TAIANO BASANTE VICENTE GIOVANNY,58
BERNAL BERNAL ESTEBAN REMIGIO,TERÁN SALCEDO RAMÓN FORTUNATO,62
BERNAL BERNAL ESTEBAN REMIGIO,TORRES COBO LUIS ESTEBAN,67
SÁNCHEZ REYES MONTGOMERY,BERNAL BERNAL ESTEBAN REMIGIO,59
BERNAL BERNAL ESTEBAN REMIGIO,MINCHALA MURILLO RÓMULO MARCELO,65
BERNAL BERNAL ESTEBAN REMIGIO,MONTAÑO VALENCIA MAE,59
BERNAL BERNAL ESTEBAN REMIGIO,MORENO GUERRERO HENRY FREDY,57
SÁNCHEZ REYES MONTGOMERY,SERRANO VITERI MERCEDES MARITZA,60
BERNAL BERNAL ESTEBAN REMIGIO,PACHALA POMA LUIS ALBERTO,58
BERNAL BERNAL ESTEBAN REMIGIO,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,60
BERNAL BERNAL ESTEBAN REMIGIO,PEÑAFIEL IZQUIERDO EDDY COLÓN,59
BERNAL BERNAL ESTEBAN REMIGIO,ALARCÓN GUILLÍN FREDY OSCAR,61
SÁNCHEZ REYES MONTGOMERY,UGARTE HENRÍQUEZ JOSÉ FERNANDO,62
BERNAL BERNAL ESTEBAN REMIGIO,VINTIMILLA MOSCOSO PAOLA,58
BERNAL BERNAL ESTEBAN REMIGIO,ZAMBRANO ORTIZ MARÍA ROBERTA,58
BERNAL BERNAL ESTEBAN REMIGIO,PALACIOS MUÑOZ JUAN SEBASTIÁN,58
BERNAL BERNAL ESTEBAN REMIGIO,PAREDES TORRES WASHINGTON ARTURO,59
BERNAL BERNAL ESTEBAN REMIGIO,ROMERO LOAYZA FRANCO SEGUNDO,58
BERNAL BERNAL ESTEBAN REMIGIO,GARZÓN TABANGO CHRISTIAN ALFREDO,61
BERNAL BERNAL ESTEBAN REMIGIO,SUQUILANDA VALDIVIESO BYRON VINICIO,57
BERNAL BERNAL ESTEBAN REMIGIO,VERA MENDOZA TANLLY JANELA,61
SÁNCHEZ REYES MONTGOMERY,CURICHUMBI YUPANQUI PEDRO,55
BERNAL BERNAL ESTEBAN REMIGIO,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,61
SÁNCHEZ REYES MONTGOMERY,FLORES VÁSQUEZ FERNANDO PATRICIO,60
BURBANO MONTENEGRO FÉLIX FERNANDO,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,57
BURBANO MONTENEGRO FÉLIX FERNANDO,SERRANO VITERI MERCEDES MARITZA,57
SÁNCHEZ REYES MONTGOMERY,ZAMBRANO VERA MARIANO,52
SÁNCHEZ REYES MONTGOMERY,CANDELL SOTO JAIME ENRIQUE JIMMY,56
BURBANO MONTENEGRO FÉLIX FERNANDO,CAMPOVERDE ROBLES EMILIO ABSALÓN,60
BURBANO MONTENEGRO FÉLIX FERNANDO,CARRIÓN MORENO CÉSAR ATAULFO,56
